ticket_id,ticket_no,passenger_id,flight_id,seat,class,price_usd,booking_date,statuss
T0011624,TK4124,P001655,FL001624,45C,Economy,2158,11/4/2025,Booked
T0011625,TK4125,P000433,FL001625,32E,Premium Economy,8783,11/5/2025,Booked
T0011626,TK4126,P000879,FL001626,29E,Economy,5541,11/6/2025,Booked
T0011627,TK4127,P002080,FL001627,47F,Economy,5637,11/7/2025,Booked
T0011628,TK4128,P003292,FL001628,23B,Premium Economy,8857,11/8/2025,Checked-In
T0011629,TK4129,P000652,FL001629,37B,Economy,4358,11/9/2025,Booked
T0011630,TK4130,P000021,FL001630,39A,Economy,1193,11/10/2025,Booked
T0011631,TK4131,P000991,FL001631,50D,Economy,5834,11/11/2025,Booked
T0011632,TK4132,P000007,FL001632,43C,Economy,1987,11/12/2025,Cancelled
T0011633,TK4133,P003369,FL001633,6C,Economy,2113,11/13/2025,Checked-In
T0011634,TK4134,P000018,FL001634,58E,Premium Economy,1817,11/14/2025,Checked-In
T0011635,TK4135,P000214,FL001635,7A,Economy,1064,11/15/2025,Booked
T0011636,TK4136,P000640,FL001636,56D,Premium Economy,10361,11/16/2025,Booked
T0011637,TK4137,P000246,FL001637,54E,Premium Economy,1836,11/17/2025,Booked
T0011638,TK4138,P000212,FL001638,40F,Economy,1954,11/18/2025,Booked
T0011639,TK4139,P001909,FL001639,4A,Economy,5532,11/19/2025,Booked
T0011640,TK4140,P000401,FL001640,58B,Economy,1127,11/20/2025,Booked
T0011641,TK4141,P000713,FL001641,42A,Premium Economy,4635,11/21/2025,Booked
T0011642,TK4142,P001822,FL001642,12D,Business,10475,11/22/2025,Checked-In
T0011643,TK4143,P002815,FL001643,42F,Economy,985,11/23/2025,Booked
T0011644,TK4144,P000990,FL001644,4F,Economy,1048,11/24/2025,Cancelled
T0011645,TK4145,P000468,FL001645,56C,Economy,4798,11/25/2025,Booked
T0011646,TK4146,P003863,FL001646,49B,Economy,3570,11/26/2025,Booked
T0011647,TK4147,P003739,FL001647,9F,Economy,4145,11/27/2025,Booked
T0011648,TK4148,P000145,FL001648,52A,Economy,2087,11/28/2025,Booked
T0011649,TK4149,P002844,FL001649,58E,Economy,2801,11/29/2025,Booked
T0011650,TK4150,P000196,FL001650,26F,Economy,1652,11/30/2025,Booked
T0011651,TK4151,P000173,FL001651,15A,Economy,6606,12/1/2025,Booked
T0011652,TK4152,P000025,FL001652,13C,Economy,1612,12/2/2025,Checked-In
T0011653,TK4153,P001219,FL001653,56C,Economy,1722,12/3/2025,Checked-In
T0011654,TK4154,P003525,FL001654,25B,Economy,1323,12/4/2025,Checked-In
T0011655,TK4155,P002905,FL001655,20B,Business,26081,12/5/2025,Checked-In
T0011656,TK4156,P000908,FL001656,4B,Economy,5880,12/6/2025,Cancelled
T0011657,TK4157,P004570,FL001657,35A,Economy,1610,12/7/2025,Booked
T0011658,TK4158,P000403,FL001658,18F,Economy,5493,12/8/2025,Booked
T0011659,TK4159,P000374,FL001659,14F,Economy,1152,12/9/2025,Booked
T0011660,TK4160,P000219,FL001660,16B,Economy,4990,12/10/2025,Booked
T0011661,TK4161,P000199,FL001661,60C,Premium Economy,2743,12/11/2025,Booked
T0011662,TK4162,P000345,FL001662,23C,Economy,1160,12/12/2025,Booked
T0011663,TK4163,P000633,FL001663,17D,Economy,5388,12/13/2025,Booked
T0011664,TK4164,P000269,FL001664,46E,Economy,1257,12/14/2025,Booked
T0011665,TK4165,P004395,FL001665,14F,Economy,752,12/15/2025,Checked-In
T0011666,TK4166,P000207,FL001666,42E,Business,2167,12/16/2025,Booked
T0011667,TK4167,P000469,FL001667,6D,Economy,2334,12/17/2025,Cancelled
T0011668,TK4168,P000131,FL001668,26C,Premium Economy,4618,12/18/2025,Booked
T0011669,TK4169,P004040,FL001669,8E,Economy,4839,12/19/2025,Booked
T0011670,TK4170,P000670,FL001670,14B,Economy,4690,12/20/2025,Booked
T0011671,TK4171,P003425,FL001671,29B,Economy,759,12/21/2025,Checked-In
T0011672,TK4172,P000516,FL001672,16A,Economy,1207,12/22/2025,Booked
T0011673,TK4173,P000680,FL001673,10C,Economy,883,12/23/2025,Booked
T0011674,TK4174,P002568,FL001674,21E,Economy,2355,12/24/2025,Booked
T0011675,TK4175,P002530,FL001675,2A,Economy,5852,12/25/2025,Checked-In
T0011676,TK4176,P000529,FL001676,7C,Premium Economy,4568,12/26/2025,Checked-In
T0011677,TK4177,P000687,FL001677,18E,Business,13943,12/27/2025,Cancelled
T0011678,TK4178,P000574,FL001678,3C,Economy,6277,12/28/2025,Booked
T0011679,TK4179,P000196,FL001679,4C,Premium Economy,1718,12/29/2025,Booked
T0011680,TK4180,P000529,FL001680,3E,Premium Economy,3474,12/30/2025,Booked
T0011681,TK4181,P003238,FL001681,44D,Premium Economy,8548,1/1/2024,Booked
T0011682,TK4182,P000089,FL001682,2E,Premium Economy,1327,1/2/2024,Cancelled
T0011683,TK4183,P000167,FL001683,37D,Economy,1456,1/3/2024,Cancelled
T0011684,TK4184,P004177,FL001684,15A,Economy,5664,1/4/2024,Cancelled
T0011685,TK4185,P002383,FL001685,46F,Premium Economy,1942,1/5/2024,Booked
T0011686,TK4186,P000116,FL001686,43A,Economy,5139,1/6/2024,Checked-In
T0011687,TK4187,P002688,FL001687,52A,Business,8544,1/7/2024,Booked
T0011688,TK4188,P000115,FL001688,53B,Economy,1935,1/8/2024,Booked
T0011689,TK4189,P000787,FL001689,25B,Premium Economy,3878,1/9/2024,Booked
T0011690,TK4190,P001247,FL001690,55F,Economy,1038,1/10/2024,Checked-In
T0011691,TK4191,P002622,FL001691,52E,Economy,1987,1/11/2024,Checked-In
T0011692,TK4192,P000378,FL001692,23E,Economy,5465,1/12/2024,Checked-In
T0011693,TK4193,P000182,FL001693,23B,Economy,3016,1/13/2024,Booked
T0011694,TK4194,P004859,FL001694,32F,Economy,3495,1/14/2024,Booked
T0011695,TK4195,P003099,FL001695,35F,Economy,2539,1/15/2024,Checked-In
T0011696,TK4196,P000480,FL001696,38E,Economy,4167,1/16/2024,Checked-In
T0011697,TK4197,P000243,FL001697,54B,Economy,6111,1/17/2024,Booked
T0011698,TK4198,P000107,FL001698,48D,Economy,4044,1/18/2024,Booked
T0011699,TK4199,P000711,FL001699,55F,Economy,2005,1/19/2024,Checked-In
T0011700,TK4200,P000007,FL001700,60E,Economy,6320,1/20/2024,Booked
T0011701,TK4201,P003133,FL001701,14A,Premium Economy,1381,1/21/2024,Booked
T0011702,TK4202,P000576,FL001702,43C,Economy,980,1/22/2024,Checked-In
T0011703,TK4203,P003647,FL001703,58F,Economy,5308,1/23/2024,Checked-In
T0011704,TK4204,P000468,FL001704,46F,Premium Economy,1615,1/24/2024,Booked
T0011705,TK4205,P004485,FL001705,27D,Economy,5379,1/25/2024,Booked
T0011706,TK4206,P003448,FL001706,40A,Economy,3964,1/26/2024,Checked-In
T0011707,TK4207,P000657,FL001707,33C,Economy,5540,1/27/2024,Checked-In
T0011708,TK4208,P003555,FL001708,1D,Economy,1742,1/28/2024,Booked
T0011709,TK4209,P000340,FL001709,10C,Economy,1404,1/29/2024,Booked
T0011710,TK4210,P004998,FL001710,27A,Economy,4947,1/30/2024,Booked
T0011711,TK4211,P000081,FL001711,47C,Economy,1526,1/31/2024,Booked
T0011712,TK4212,P001615,FL001712,21F,Business,9522,2/1/2024,Booked
T0011713,TK4213,P000551,FL001713,53A,Economy,1718,2/2/2024,Booked
T0011714,TK4214,P000745,FL001714,56D,Business,3704,2/3/2024,Cancelled
T0011715,TK4215,P004538,FL001715,39C,Economy,2040,2/4/2024,Booked
T0011716,TK4216,P000278,FL001716,2A,Economy,2017,2/5/2024,Booked
T0011717,TK4217,P001650,FL001717,54A,Economy,4673,2/6/2024,Booked
T0011718,TK4218,P000393,FL001718,34E,Economy,5186,2/7/2024,Booked
T0011719,TK4219,P000134,FL001719,52D,Economy,3077,2/8/2024,Booked
T0011720,TK4220,P000237,FL001720,35F,Economy,956,2/9/2024,Booked
T0011721,TK4221,P000966,FL001721,55A,Business,2898,2/10/2024,Booked
T0011722,TK4222,P000122,FL001722,6E,Economy,1572,2/11/2024,Booked
T0011723,TK4223,P000148,FL001723,24F,Economy,4823,2/12/2024,Checked-In
T0011724,TK4224,P002104,FL001724,3B,Economy,1695,2/13/2024,Checked-In
T0011725,TK4225,P002742,FL001725,51F,Business,8582,2/14/2024,Checked-In
T0011726,TK4226,P000059,FL001726,9B,Economy,5571,2/15/2024,Booked
T0011727,TK4227,P003123,FL001727,26C,Economy,5471,2/16/2024,Cancelled
T0011728,TK4228,P003731,FL001728,33B,Economy,5759,2/17/2024,Checked-In
T0011729,TK4229,P001780,FL001729,59B,Economy,1024,2/18/2024,Booked
T0011730,TK4230,P000508,FL001730,25E,Premium Economy,7255,2/19/2024,Booked
T0011731,TK4231,P000611,FL001731,24B,Economy,5107,2/20/2024,Booked
T0011732,TK4232,P000150,FL001732,9A,Economy,5183,2/21/2024,Booked
T0011733,TK4233,P000164,FL001733,43C,Economy,4895,2/22/2024,Booked
T0011734,TK4234,P004395,FL001734,45D,Economy,4526,2/23/2024,Booked
T0011735,TK4235,P004671,FL001735,3E,Economy,604,2/24/2024,Booked
T0011736,TK4236,P002549,FL001736,55A,Economy,3200,2/25/2024,Booked
T0011737,TK4237,P003199,FL001737,2B,Business,18546,2/26/2024,Booked
T0011738,TK4238,P000173,FL001738,16B,Economy,1446,2/27/2024,Booked
T0011739,TK4239,P003852,FL001739,1A,Economy,1905,2/28/2024,Booked
T0011740,TK4240,P000104,FL001740,20A,Economy,5799,2/29/2024,Booked
T0011741,TK4241,P000155,FL001741,52D,Premium Economy,2461,3/1/2024,Checked-In
T0011742,TK4242,P000807,FL001742,49D,Premium Economy,6882,3/2/2024,Booked
T0011743,TK4243,P000352,FL001743,22F,Premium Economy,1496,3/3/2024,Booked
T0011744,TK4244,P001441,FL001744,4E,Economy,5723,3/4/2024,Booked
T0011745,TK4245,P004136,FL001745,35A,Economy,5500,3/5/2024,Checked-In
T0011746,TK4246,P000255,FL001746,9E,Premium Economy,9435,3/6/2024,Booked
T0011747,TK4247,P000388,FL001747,39E,Economy,4309,3/7/2024,Booked
T0011748,TK4248,P002942,FL001748,27A,Economy,5190,3/8/2024,Cancelled
T0011749,TK4249,P000413,FL001749,15E,Economy,3162,3/9/2024,Booked
T0011750,TK4250,P003944,FL001750,48D,Economy,4975,3/10/2024,Checked-In
T0011751,TK4251,P000033,FL001751,38F,Premium Economy,10028,3/11/2024,Checked-In
T0011752,TK4252,P003785,FL001752,38C,Economy,1259,3/12/2024,Checked-In
T0011753,TK4253,P004179,FL001753,36C,Premium Economy,1973,3/13/2024,Booked
T0011754,TK4254,P000045,FL001754,29B,Premium Economy,2077,3/14/2024,Booked
T0011755,TK4255,P000521,FL001755,48A,Economy,1270,3/15/2024,Checked-In
T0011756,TK4256,P001186,FL001756,42D,Economy,1558,3/16/2024,Booked
T0011757,TK4257,P000873,FL001757,26E,Business,4857,3/17/2024,Cancelled
T0011758,TK4258,P000151,FL001758,52D,Economy,4955,3/18/2024,Booked
T0011759,TK4259,P000015,FL001759,26D,Premium Economy,5863,3/19/2024,Booked
T0011760,TK4260,P004024,FL001760,46A,Economy,3609,3/20/2024,Cancelled
T0011761,TK4261,P000088,FL001761,30E,Economy,5435,3/21/2024,Cancelled
T0011762,TK4262,P004888,FL001762,12A,Economy,2698,3/22/2024,Checked-In
T0011763,TK4263,P000107,FL001763,6E,Economy,996,3/23/2024,Booked
T0011764,TK4264,P000755,FL001764,27C,Economy,5574,3/24/2024,Booked
T0011765,TK4265,P004843,FL001765,42F,Economy,947,3/25/2024,Booked
T0011766,TK4266,P003634,FL001766,7E,Business,20217,3/26/2024,Checked-In
T0011767,TK4267,P000900,FL001767,57E,Economy,5794,3/27/2024,Booked
T0011768,TK4268,P000128,FL001768,20C,Business,2505,3/28/2024,Booked
T0011769,TK4269,P001232,FL001769,22C,Business,20870,3/29/2024,Checked-In
T0011770,TK4270,P001551,FL001770,53C,Business,2712,3/30/2024,Booked
T0011771,TK4271,P000365,FL001771,37B,Economy,6218,3/31/2024,Checked-In
T0011772,TK4272,P000741,FL001772,59A,Premium Economy,1379,4/1/2024,Booked
T0011773,TK4273,P004078,FL001773,45A,Economy,1954,4/2/2024,Booked
T0011774,TK4274,P000122,FL001774,25F,Economy,6246,4/3/2024,Checked-In
T0011775,TK4275,P001736,FL001775,19F,Economy,635,4/4/2024,Booked
T0011776,TK4276,P000494,FL001776,55D,Business,17198,4/5/2024,Booked
T0011777,TK4277,P001330,FL001777,54B,Economy,1295,4/6/2024,Booked
T0011778,TK4278,P002305,FL001778,47B,Economy,5140,4/7/2024,Booked
T0011779,TK4279,P000760,FL001779,51C,Economy,2525,4/8/2024,Booked
T0011780,TK4280,P002613,FL001780,39F,Economy,1804,4/9/2024,Booked
T0011781,TK4281,P003594,FL001781,6E,Economy,5429,4/10/2024,Booked
T0011782,TK4282,P000187,FL001782,39F,Premium Economy,11570,4/11/2024,Booked
T0011783,TK4283,P000209,FL001783,39B,Economy,4395,4/12/2024,Cancelled
T0011784,TK4284,P000124,FL001784,50D,Economy,5182,4/13/2024,Booked
T0011785,TK4285,P004452,FL001785,51D,Economy,1711,4/14/2024,Booked
T0011786,TK4286,P000215,FL001786,5A,Economy,1118,4/15/2024,Booked
T0011787,TK4287,P000079,FL001787,13F,Economy,4467,4/16/2024,Booked
T0011788,TK4288,P000091,FL001788,39F,Economy,5952,4/17/2024,Booked
T0011789,TK4289,P000585,FL001789,55F,Economy,1375,4/18/2024,Booked
T0011790,TK4290,P003926,FL001790,32F,Economy,4776,4/19/2024,Booked
T0011791,TK4291,P000100,FL001791,36E,Economy,4783,4/20/2024,Cancelled
T0011792,TK4292,P000215,FL001792,24A,Business,11166,4/21/2024,Checked-In
T0011793,TK4293,P000176,FL001793,7F,Economy,1131,4/22/2024,Checked-In
T0011794,TK4294,P001765,FL001794,26A,Economy,5073,4/23/2024,Booked
T0011795,TK4295,P000406,FL001795,11C,Economy,3662,4/24/2024,Booked
T0011796,TK4296,P004753,FL001796,2E,Economy,1021,4/25/2024,Booked
T0011797,TK4297,P001850,FL001797,3D,Economy,4736,4/26/2024,Booked
T0011798,TK4298,P000860,FL001798,11A,Economy,1595,4/27/2024,Booked
T0011799,TK4299,P000996,FL001799,44E,Economy,5714,4/28/2024,Booked
T0011800,TK4300,P003895,FL001800,35E,Economy,1399,4/29/2024,Cancelled
T0011801,TK4301,P002719,FL001801,22B,Economy,1657,4/30/2024,Booked
T0011802,TK4302,P000126,FL001802,34E,Economy,695,5/1/2024,Booked
T0011803,TK4303,P000628,FL001803,32D,Economy,1832,5/2/2024,Booked
T0011804,TK4304,P001782,FL001804,28A,Economy,3030,5/3/2024,Booked
T0011805,TK4305,P001005,FL001805,59F,Economy,4892,5/4/2024,Booked
T0011806,TK4306,P004379,FL001806,25B,Economy,4234,5/5/2024,Booked
T0011807,TK4307,P000033,FL001807,24B,Premium Economy,5382,5/6/2024,Booked
T0011808,TK4308,P004108,FL001808,7B,Economy,2046,5/7/2024,Cancelled
T0011809,TK4309,P000540,FL001809,51F,Economy,6241,5/8/2024,Booked
T0011810,TK4310,P000046,FL001810,21C,Economy,5859,5/9/2024,Booked
T0011811,TK4311,P000189,FL001811,12C,Economy,5800,5/10/2024,Booked
T0011812,TK4312,P000174,FL001812,39F,Business,17477,5/11/2024,Booked
T0011813,TK4313,P000136,FL001813,28C,Business,6303,5/12/2024,Checked-In
T0011814,TK4314,P000033,FL001814,12A,Economy,6495,5/13/2024,Booked
T0011815,TK4315,P003051,FL001815,29B,Economy,1390,5/14/2024,Booked
T0011816,TK4316,P000154,FL001816,34C,Economy,6473,5/15/2024,Booked
T0011817,TK4317,P000392,FL001817,21E,Economy,4668,5/16/2024,Booked
T0011818,TK4318,P000984,FL001818,8A,Economy,5884,5/17/2024,Booked
T0011819,TK4319,P000775,FL001819,13F,Business,4265,5/18/2024,Booked
T0011820,TK4320,P000442,FL001820,17A,Economy,1918,5/19/2024,Checked-In
T0011821,TK4321,P001473,FL001821,29E,Economy,1204,5/20/2024,Booked
T0011822,TK4322,P003262,FL001822,47C,Economy,3682,5/21/2024,Booked
T0011823,TK4323,P000996,FL001823,12E,Premium Economy,7511,5/22/2024,Booked
T0011824,TK4324,P000699,FL001824,59F,Economy,2287,5/23/2024,Booked
T0011825,TK4325,P000205,FL001825,8B,Economy,5078,5/24/2024,Booked
T0011826,TK4326,P001403,FL001826,53C,Premium Economy,8622,5/25/2024,Booked
T0011827,TK4327,P000922,FL001827,40E,Economy,2550,5/26/2024,Checked-In
T0011828,TK4328,P000112,FL001828,38E,Premium Economy,1100,5/27/2024,Checked-In
T0011829,TK4329,P000289,FL001829,55E,Economy,3683,5/28/2024,Booked
T0011830,TK4330,P002801,FL001830,59B,Economy,4513,5/29/2024,Booked
T0011831,TK4331,P004277,FL001831,38A,Economy,3830,5/30/2024,Booked
T0011832,TK4332,P000426,FL001832,44F,Economy,6426,5/31/2024,Booked
T0011833,TK4333,P003980,FL001833,38F,Economy,1893,6/1/2024,Booked
T0011834,TK4334,P000243,FL001834,35A,Premium Economy,6269,6/2/2024,Booked
T0011835,TK4335,P003167,FL001835,6C,Economy,784,6/3/2024,Booked
T0011836,TK4336,P000783,FL001836,17C,Economy,4932,6/4/2024,Booked
T0011837,TK4337,P000929,FL001837,50A,Business,24276,6/5/2024,Booked
T0011838,TK4338,P001801,FL001838,32C,Economy,2578,6/6/2024,Booked
T0011839,TK4339,P001847,FL001839,49D,Economy,1946,6/7/2024,Booked
T0011840,TK4340,P000439,FL001840,33D,Economy,6449,6/8/2024,Booked
T0011841,TK4341,P000858,FL001841,20F,Premium Economy,4466,6/9/2024,Checked-In
T0011842,TK4342,P000060,FL001842,38D,Premium Economy,1003,6/10/2024,Booked
T0011843,TK4343,P000493,FL001843,53C,Economy,726,6/11/2024,Booked
T0011844,TK4344,P001602,FL001844,8C,Economy,2486,6/12/2024,Cancelled
T0011845,TK4345,P004666,FL001845,15D,Business,5802,6/13/2024,Booked
T0011846,TK4346,P000120,FL001846,34F,Economy,1667,6/14/2024,Booked
T0011847,TK4347,P000216,FL001847,13D,Premium Economy,9989,6/15/2024,Checked-In
T0011848,TK4348,P000712,FL001848,3B,Economy,927,6/16/2024,Checked-In
T0011849,TK4349,P000106,FL001849,60A,Economy,2357,6/17/2024,Booked
T0011850,TK4350,P000933,FL001850,27A,Economy,5286,6/18/2024,Booked
T0011851,TK4351,P000328,FL001851,44B,Premium Economy,1119,6/19/2024,Booked
T0011852,TK4352,P003797,FL001852,29B,Economy,5843,6/20/2024,Booked
T0011853,TK4353,P000355,FL001853,35C,Economy,788,6/21/2024,Booked
T0011854,TK4354,P000661,FL001854,38E,Economy,5560,6/22/2024,Booked
T0011855,TK4355,P004851,FL001855,35E,Economy,6247,6/23/2024,Booked
T0011856,TK4356,P000079,FL001856,18E,Economy,2429,6/24/2024,Booked
T0011857,TK4357,P003737,FL001857,36A,Economy,4334,6/25/2024,Cancelled
T0011858,TK4358,P000824,FL001858,51C,Economy,5663,6/26/2024,Booked
T0011859,TK4359,P000570,FL001859,51D,Economy,3393,6/27/2024,Booked
T0011860,TK4360,P004442,FL001860,13C,Economy,3842,6/28/2024,Booked
T0011861,TK4361,P004987,FL001861,43F,Economy,5615,6/29/2024,Booked
T0011862,TK4362,P000186,FL001862,56B,Economy,1245,6/30/2024,Booked
T0011863,TK4363,P003481,FL001863,2A,Economy,1007,7/1/2024,Booked
T0011864,TK4364,P000211,FL001864,47A,Business,3170,7/2/2024,Checked-In
T0011865,TK4365,P000016,FL001865,7F,Business,5457,7/3/2024,Booked
T0011866,TK4366,P002468,FL001866,57E,Premium Economy,10419,7/4/2024,Checked-In
T0011867,TK4367,P000466,FL001867,25C,Premium Economy,2900,7/5/2024,Booked
T0011868,TK4368,P001209,FL001868,54C,Economy,2090,7/6/2024,Booked
T0011869,TK4369,P000145,FL001869,34F,Economy,758,7/7/2024,Booked
T0011870,TK4370,P003670,FL001870,11B,Premium Economy,9947,7/8/2024,Booked
T0011871,TK4371,P000872,FL001871,58D,Business,23073,7/9/2024,Booked
T0011872,TK4372,P003103,FL001872,33D,Premium Economy,9918,7/10/2024,Booked
T0011873,TK4373,P000487,FL001873,11A,Economy,4384,7/11/2024,Booked
T0011874,TK4374,P000219,FL001874,56F,Economy,1072,7/12/2024,Booked
T0011875,TK4375,P004499,FL001875,27D,Economy,5616,7/13/2024,Cancelled
T0011876,TK4376,P000886,FL001876,41E,Economy,711,7/14/2024,Cancelled
T0011877,TK4377,P000515,FL001877,36D,Premium Economy,5142,7/15/2024,Booked
T0011878,TK4378,P000096,FL001878,31D,Economy,1522,7/16/2024,Booked
T0011879,TK4379,P000158,FL001879,59A,Economy,2415,7/17/2024,Booked
T0011880,TK4380,P001526,FL001880,4C,Economy,2741,7/18/2024,Booked
T0011881,TK4381,P001373,FL001881,18D,Premium Economy,1537,7/19/2024,Checked-In
T0011882,TK4382,P003511,FL001882,30C,Economy,1375,7/20/2024,Booked
T0011883,TK4383,P002636,FL001883,22C,Business,16386,7/21/2024,Checked-In
T0011884,TK4384,P000145,FL001884,18E,Economy,4736,7/22/2024,Booked
T0011885,TK4385,P004451,FL001885,36F,Economy,5049,7/23/2024,Booked
T0011886,TK4386,P001292,FL001886,59F,Economy,740,7/24/2024,Booked
T0011887,TK4387,P003654,FL001887,2F,Economy,1979,7/25/2024,Booked
T0011888,TK4388,P000287,FL001888,30A,Economy,1898,7/26/2024,Booked
T0011889,TK4389,P004612,FL001889,54A,Economy,950,7/27/2024,Checked-In
T0011890,TK4390,P004515,FL001890,47E,Business,18506,7/28/2024,Booked
T0011891,TK4391,P000330,FL001891,59D,Economy,5831,7/29/2024,Booked
T0011892,TK4392,P004060,FL001892,18D,Economy,4612,7/30/2024,Booked
T0011893,TK4393,P004735,FL001893,56E,Premium Economy,9335,7/31/2024,Booked
T0011894,TK4394,P003991,FL001894,31D,Economy,733,8/1/2024,Cancelled
T0011895,TK4395,P000737,FL001895,32C,Premium Economy,8608,8/2/2024,Checked-In
T0011896,TK4396,P000130,FL001896,29B,Economy,1225,8/3/2024,Checked-In
T0011897,TK4397,P004413,FL001897,19A,Business,3462,8/4/2024,Checked-In
T0011898,TK4398,P000001,FL001898,54D,Premium Economy,1760,8/5/2024,Booked
T0011899,TK4399,P000239,FL001899,58C,Premium Economy,2630,8/6/2024,Booked
T0011900,TK4400,P000945,FL001900,1C,Business,4138,8/7/2024,Booked
T0011901,TK4401,P000366,FL001901,5F,Economy,1064,8/8/2024,Booked
T0011902,TK4402,P004269,FL001902,42C,Economy,816,8/9/2024,Cancelled
T0011903,TK4403,P001325,FL001903,60C,Business,26223,8/10/2024,Booked
T0011904,TK4404,P004614,FL001904,23C,Economy,1256,8/11/2024,Checked-In
T0011905,TK4405,P000057,FL001905,3B,Premium Economy,1392,8/12/2024,Booked
T0011906,TK4406,P000600,FL001906,13C,Economy,1540,8/13/2024,Cancelled
T0011907,TK4407,P000137,FL001907,42B,Premium Economy,1655,8/14/2024,Booked
T0011908,TK4408,P003314,FL001908,60A,Economy,788,8/15/2024,Checked-In
T0011909,TK4409,P002764,FL001909,54A,Business,4579,8/16/2024,Booked
T0011910,TK4410,P003167,FL001910,47F,Economy,2797,8/17/2024,Checked-In
T0011911,TK4411,P004534,FL001911,4F,Premium Economy,1609,8/18/2024,Cancelled
T0011912,TK4412,P000231,FL001912,26A,Economy,5148,8/19/2024,Checked-In
T0011913,TK4413,P002970,FL001913,43E,Economy,5477,8/20/2024,Booked
T0011914,TK4414,P001638,FL001914,31A,Economy,873,8/21/2024,Booked
T0011915,TK4415,P000554,FL001915,2B,Economy,1160,8/22/2024,Booked
T0011916,TK4416,P000184,FL001916,57A,Economy,3365,8/23/2024,Booked
T0011917,TK4417,P003427,FL001917,3F,Economy,4893,8/24/2024,Booked
T0011918,TK4418,P000068,FL001918,11F,Economy,1331,8/25/2024,Checked-In
T0011919,TK4419,P004652,FL001919,5F,Business,5978,8/26/2024,Booked
T0011920,TK4420,P000282,FL001920,9C,Economy,4588,8/27/2024,Booked
T0011921,TK4421,P003981,FL001921,45D,Economy,1599,8/28/2024,Cancelled
T0011922,TK4422,P000118,FL001922,17A,Economy,6551,8/29/2024,Checked-In
T0011923,TK4423,P002527,FL001923,21E,Economy,5127,8/30/2024,Booked
